domain,agency,status,redirect,https,dot_gov,www
store.usgs.gov,"United States Geological Survey",200,"https://store.usgs.gov/",true,true,false
earthexplorer.usgs.gov,"United States Geological Survey",200,"https://earthexplorer.usgs.gov/",true,true,false
dashboard.waterdata.usgs.gov,"United States Geological Survey",200,"https://dashboard.waterdata.usgs.gov/",true,true,false
waterdata.usgs.gov,"United States Geological Survey",200,"https://waterdata.usgs.gov/nwis",true,true,false
earthquake.usgs.gov,"United States Geological Survey",200,"https://www.usgs.gov/programs/earthquake-hazards",true,true,true
cityofmonongahela-pa.gov,"City of Monongahela, Pennsylvania",200,"https://www.cityofmonongahela-pa.gov/",true,true,true
bha.colorado.gov,"Colorado Behavioral Health Administration",200,"https://bha.colorado.gov/",true,true,false
altoonawater.gov,"Altoona Water Authority",200,"https://www.altoonawater.gov/",true,true,true
jocogov.org,"Johnson County, Kansas",200,"https://www.jocogov.org/",true,false,true
vavmc.com,"Department of Veterans Affairs",200,"https://vavmc.com/",true,false,false
usarmyband.com,"Department of Defense",200,"https://usarmyband.com/",true,false,false
vaitcampus.com,"Department of Veterans Affairs",200,"https://www.vaitcampus.com/",true,false,true
treatmentworksforvets.org,"Department of Veterans Affairs",200,"https://treatmentworksforvets.org/",true,false,false
shopvcs.com,"Department of Veterans Affairs",200,"https://shopvcs.va.gov/t/home-new",true,true,true
otianywhere.net,"United States Agency for International Development ",200,"https://otianywhere.net/",true,false,false
smithsonianstudentadventures.com,"Smithsonian Institution",200,"https://smithsonianstudenttravel.org/",true,false,true
smithsonianearthtv.com,"Smithsonian Institution",500,"http://www.smithsonianearthtv.com/",false,false,false
smithsoniancraftshow.org,"Smithsonian Institution",200,"https://smithsoniancraftshow.org/",true,false,false
smithsoniancraft2wear.org,"Smithsonian Institution",200,"https://smithsoniancraftshow.org/craft2wear",true,false,false
smithsonianchambermusic.org,"Smithsonian Institution",200,"https://smithsonianchambermusic.org/",true,false,false
smithsonianapa.org,"Smithsonian Institution",500,"http://www.smithsonianapa.org/",false,false,false
seecstories.com,"Smithsonian Institution",200,"https://seecstories.com/",true,false,true
searchablemuseum.com,"Smithsonian Institution",200,"https://www.searchablemuseum.com/index.html",true,false,true
paleoglot.org,"Smithsonian Institution",200,"https://naturalhistory.si.edu/research/paleobiology/research/carrano-lab/polyglot-paleontologist",true,true,false
nmaahcstore.com,"Smithsonian Institution",403,"https://www.nmaahcstore.com/",true,false,false
mughalgardens.org,"Smithsonian Institution",200,"https://mughalgardens.org/",true,false,false
museumonmainstreet.org,"Smithsonian Institution",200,"https://museumonmainstreet.org/",true,false,true
ellajenkins.com,"Smithsonian Institution",200,"https://ellajenkins.com/",true,false,true
discoverytheater.org,"Smithsonian Institution",200,"https://discoverytheater.org/",true,false,true
ecosystemsontheedge.org,"Smithsonian Institution",200,"https://ecosystemsontheedge.org/",true,false,true
cicadamerch.com,"Smithsonian Institution",403,"https://www.cicadamerch.com/",true,false,false
artcollectorsprogram.org,"Smithsonian Institution",200,"https://artcollectorsprogram.org/",true,false,false
howeycoins.com,"Securities and Exchange Commission",500,"http://www.howeycoins.com/",false,false,false
pbgc.us,"Pension Benefit Guaranty Corporation",200,"https://www.pbgc.gov/",true,true,true
pbgc.net,"Pension Benefit Guaranty Corporation",200,"https://www.pbgc.gov/",true,true,true
monitor.net.co,"United States Agency for International Development",500,"https://www.monitor.net.co/",true,false,false
pbgc.com,"Pension Benefit Guaranty Corporation",200,"https://www.pbgc.gov/",true,true,true
usajobsrecruit.us,"Office of Personnel Management",200,"http://www.usajobsrecruit.us/",false,false,false
xsp.org,"Office of Personnel Management",200,"http://www.xsp.org/",false,false,false
pbgc.biz,"Pension Benefit Guaranty Corporation",200,"https://www.pbgc.gov/",true,true,true
usajobsrecruit.com,"Office of Personnel Management",200,"http://www.usajobsrecruit.com/",false,false,false
usajobsassess.com,"Office of Personnel Management",200,"http://www.usajobsassess.com/",false,false,false
usajobs.com,"Office of Personnel Management",200,"https://www.usajobs.gov/",true,true,true
federalcampaign.org,"Office of Personnel Management",200,"http://www.federalcampaign.org/",false,false,false
combinedfederal.org,"Office of Personnel Management",200,"http://www.combinedfederal.org/",false,false,false
cfcgiving.org,"Office of Personnel Management",200,"http://www.cfcgiving.org/",false,false,false
usajobsassess.us,"Office of Personnel Management",200,"http://www.usajobsassess.us/",false,false,false
doi.net,"Department of the Interior",500,"http://www.doi.net/",false,false,false
workforcegps.org,"Department of Labor",403,"http://www.workforcegps.org/",false,false,false
rfj.tips,"Department of State",200,"https://rfj.tips/",true,false,false
fedroom.com,"General Services Administration",200,"https://fedroom.com/",true,false,false
useuosh.org,"Department of Labor",200,"https://www.useuosh.org/",true,false,true
ustedquepuedehacer.org,"Department of Labor",200,"https://www.whatcanyoudocampaign.org/espanol/",true,false,false
whatcanyoudocampaign.org,"Department of Labor",200,"https://www.whatcanyoudocampaign.org/",true,false,true
peatworks.org,"Department of Labor",200,"https://www.peatworks.org/",true,false,true
servicelocator.org,"Department of Labor",202,"https://www.careeronestop.org/localhelp/service-locator.aspx",true,false,true
onetcenter.org,"Department of Labor",200,"https://www.onetcenter.org/",true,false,true
mynextmove.org,"Department of Labor",200,"https://www.mynextmove.org/",true,false,true
neapmap.com,"Department of Labor",200,"https://neapmap.com/",true,false,true
joinjobcorps.com,"Department of Labor",500,"http://www.joinjobcorps.com/",false,false,false
jctalentworks.com,"Department of Labor",500,"http://www.jctalentworks.com/",false,false,false
jcmarketplace.com,"Department of Labor",200,"https://jcmarketplace.com/",true,false,true
jcsuccess.org,"Department of Labor",401,"https://www.jcsuccess.org/",true,false,false
inclusiveapprenticeship.org,"Department of Labor",200,"https://inclusiveapprenticeship.org/",true,false,false
epolicyworks.org,"Department of Labor",200,"https://epolicyworks.org/",true,false,true
capeyouth.org,"Department of Labor",410,"https://www.capeyouth.org/",true,false,false
bonds4jobs.com,"Department of Labor",200,"https://bonds4jobs.com/",true,false,true
euusosh.org,"Department of Labor",200,"https://www.euusosh.org/",true,false,false
alx.org,"Department of Labor",202,"https://www.careeronestop.org/Credentials/default.aspx",true,false,true
acinet.org,"Department of Labor",202,"https://www.careeronestop.org/Toolkit/ACINet.aspx",true,false,true
cyberstorm8.com,"Department of Homeland Security",500,"http://www.cyberstorm8.com/",false,false,false
protectivedns.net,"Department of Homeland Security",403,"https://www.protectivedns.cisa.gov/",true,true,false
worklife4you.com,"Department of Health and Human Services",200,"https://www.worklife4you.com/index.html",true,false,true
jobcorps.org,"Department of Labor",500,"https://jobcorps.gov//",true,true,false
vetmedinfo.net,"Department of Health and Human Services",500,"http://www.vetmedinfo.net/",false,false,false
vetmed.wiki,"Department of Health and Human Services",500,"http://www.vetmed.wiki/",false,false,false
vaccinefinder.org,"Department of Health and Human Services",500,"http://www.vaccinefinder.org/",false,false,false
uspreventiveservicestaskforce.org,"Department of Health and Human Services",200,"https://www.uspreventiveservicestaskforce.org/uspstf/",true,false,true
cdmdashboard.com,"Department of Homeland Security",500,"http://www.cdmdashboard.com/",false,false,false
thesisterstudy.org,"Department of Health and Human Services",500,"http://www.thesisterstudy.org/",false,false,false
thehearttruth.net,"Department of Health and Human Services",404,"http://www.thehearttruth.net/",false,false,false
ssbgportal.net,"Department of Health and Human Services",200,"https://ssbgportal.acf.hhs.gov/Account/Login?ReturnUrl=%2F",true,true,true
thehearttruth.org,"Department of Health and Human Services",500,"https://nhlbi.nih.gov/education/heart-truth/CHW/",true,true,false
sisterstudy.org,"Department of Health and Human Services",200,"https://sisterstudy.niehs.nih.gov/English/index1.htm",true,true,false
scienceforum.sc,"Department of Health and Human Services",500,"http://www.scienceforum.sc/",false,false,false
racwarehouse.org,"Department of Health and Human Services",200,"https://www.racwarehouse.org/RACDW/index.action",true,false,true
thehearttruth.com,"Department of Health and Human Services",500,"http://www.thehearttruth.com/",false,false,false
qualitynet.org,"Department of Health and Human Services",200,"https://qualitynet.cms.gov/",true,true,true
pubmedcentral.us,"Department of Health and Human Services",500,"http://www.pubmedcentral.us/",false,false,false
sitenv.org,"Department of Health and Human Services",500,"http://www.sitenv.org/",false,false,false
pubmed-central.org,"Department of Health and Human Services",500,"http://www.pubmed-central.org/",false,false,false
quehacerahora.org,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/espanol/",true,true,false
pubmedcentral.info,"Department of Health and Human Services",500,"http://www.pubmedcentral.info/",false,false,false
pubmed-central.net,"Department of Health and Human Services",500,"http://www.pubmed-central.net/",false,false,false
pubmed-central.info,"Department of Health and Human Services",500,"http://www.pubmed-central.info/",false,false,false
pubchem.us,"Department of Health and Human Services",500,"http://www.pubchem.us/",false,false,false
pubmed-central.com,"Department of Health and Human Services",500,"http://www.pubmed-central.com/",false,false,false
pubchem.info,"Department of Health and Human Services",500,"http://www.pubchem.info/",false,false,false
psoppc.info,"Department of Health and Human Services",500,"http://www.psoppc.info/",false,false,false
pubchem.biz,"Department of Health and Human Services",500,"http://www.pubchem.biz/",false,false,false
proteincapture.org,"Department of Health and Human Services",500,"http://www.proteincapture.org/",false,false,false
phs-nurse.org,"Department of Health and Human Services",200,"https://www.afternic.com/forsale/phs-nurse.org?traffic_id=GoDaddy_DLS&traffic_type=TDFS&utm_campaign=TDFS_GoDaddy_DLS&utm_medium=sn_affiliate_click&utm_source=TDFS",true,false,true
phiresearchlab.org,"Department of Health and Human Services",500,"http://www.phiresearchlab.org/",false,false,false
pccqualitymonitoring.com,"Department of Health and Human Services",500,"http://www.pccqualitymonitoring.com/",false,false,false
presidentschallenge.org,"Department of Health and Human Services",200,"https://odphp.health.gov/pcsfn",true,true,true
pccds-ln.org,"Department of Health and Human Services",200,"https://pccds-ln.org/",true,false,false
oahpmdata.net,"Department of Health and Human Services",200,"https://oahpmdata.net/Account/Login?ReturnUrl=%2F",true,false,true
nlmgiftshop.net,"Department of Health and Human Services",500,"http://www.nlmgiftshop.net/",false,false,false
pcorcds-ln.org,"Department of Health and Human Services",500,"http://www.pcorcds-ln.org/",false,false,false
nlmgiftshop.info,"Department of Health and Human Services",500,"http://www.nlmgiftshop.info/",false,false,false
nlmgiftshop.com,"Department of Health and Human Services",500,"http://www.nlmgiftshop.com/",false,false,false
nlm.org,"Department of Health and Human Services",500,"http://www.nlm.org/",false,false,false
nlm.net,"Department of Health and Human Services",500,"http://www.nlm.net/",false,false,false
nihseniorhealth.net,"Department of Health and Human Services",500,"http://www.nihseniorhealth.net/",false,false,false
nihseniorhealth.org,"Department of Health and Human Services",500,"http://www.nihseniorhealth.org/",false,false,false
nihseniorhealth.info,"Department of Health and Human Services",500,"http://www.nihseniorhealth.info/",false,false,false
nihseniorhealth.biz,"Department of Health and Human Services",500,"http://www.nihseniorhealth.biz/",false,false,false
nih.com,"Department of Health and Human Services",200,"https://www.nih.gov/",true,true,true
ncihub.org,"Department of Health and Human Services",500,"http://www.ncihub.org/",false,false,false
nhlbiwgs.org,"Department of Health and Human Services",200,"https://nhlbiwgs.org/",true,false,false
nci-fyi.org,"Department of Health and Human Services",200,"https://nci-fyi.org/",true,false,false
nihseniorhealth.com,"Department of Health and Human Services",500,"http://www.nihseniorhealth.com/",false,false,false
ncats.io,"Department of Health and Human Services",200,"https://ncats.nih.gov/",true,true,false
namrs.net,"Department of Health and Human Services",200,"https://namrs.net/Account/Login?ReturnUrl=%2F",true,false,false
ncands.net,"Department of Health and Human Services",200,"https://ncands.acf.hhs.gov/Account/Login?ReturnUrl=%2F",true,true,true
mesh.org,"Department of Health and Human Services",500,"http://www.mesh.org/",false,false,false
mepstech.com,"Department of Health and Human Services",200,"https://mepstech.com/",true,false,false
mepsdocs.org,"Department of Health and Human Services",200,"https://mepsdocs.org/Home/PhoneInterview",true,false,false
medlneplus.info,"Department of Health and Human Services",500,"http://www.medlneplus.info/",false,false,false
medlneplus.com,"Department of Health and Human Services",500,"http://www.medlneplus.com/",false,false,false
medlineplus.org,"Department of Health and Human Services",500,"http://www.medlineplus.org/",false,false,false
medlineplus.net,"Department of Health and Human Services",500,"http://www.medlineplus.net/",false,false,false
medlineplus.com,"Department of Health and Human Services",500,"http://www.medlineplus.com/",false,false,false
medlars.us,"Department of Health and Human Services",500,"http://www.medlars.us/",false,false,false
medlars.org,"Department of Health and Human Services",500,"http://www.medlars.org/",false,false,false
medlars.info,"Department of Health and Human Services",500,"http://www.medlars.info/",false,false,false
medlars.com,"Department of Health and Human Services",500,"http://www.medlars.com/",false,false,false
medlars.net,"Department of Health and Human Services",500,"http://www.medlars.net/",false,false,false
medicalbillrights.org,"Department of Health and Human Services",200,"https://medicalbillrights.org/",true,false,false
medicalbillrights.net,"Department of Health and Human Services",200,"http://www.medicalbillrights.net/",false,false,false
medicalbillrights.com,"Department of Health and Human Services",200,"https://medicalbillrights.com/",true,false,false
loansomedoc.org,"Department of Health and Human Services",500,"http://www.loansomedoc.org/",false,false,false
loansomedoc.net,"Department of Health and Human Services",500,"http://www.loansomedoc.net/",false,false,false
informationrx.net,"Department of Health and Human Services",500,"http://www.informationrx.net/",false,false,false
igm.org,"Department of Health and Human Services",500,"http://www.igm.org/",false,false,false
informationrx.info,"Department of Health and Human Services",500,"http://www.informationrx.info/",false,false,false
howrightnow.org,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/",true,true,false
howrightnow.online,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/",true,true,true
hfpp-ttp.org,"Department of Health and Human Services",500,"http://www.hfpp-ttp.org/",false,false,false
howrightnow.com,"Department of Health and Human Services",200,"https://www.cdc.gov/howrightnow/",true,true,false
hearttruth.net,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",true,true,false
hearttruth.org,"Department of Health and Human Services",200,"https://www.nhlbi.nih.gov/health-topics/education-and-awareness/heart-truth",true,true,false
hcgov.us,"Department of Health and Human Services",200,"https://hcgov.us/",true,false,false
hapmap.org,"Department of Health and Human Services",500,"http://www.hapmap.org/",false,false,false
gratefulmed.org,"Department of Health and Human Services",500,"http://www.gratefulmed.org/",false,false,false
gratefulmed.net,"Department of Health and Human Services",500,"http://www.gratefulmed.net/",false,false,false
